,Name,Author,num_page,Language,User_rating,rating_num,Reviews,Genre_1,G_1_id,fiction,non_fiction,Genre_2,Genre_3,Year,Publisher
4441,The Wings of the Dove,Henry James,741,English,3.8,16306,648,Classics,4,1,0,Fiction,Literature,2003,"The Modern Library/Random House, Inc."
4442,Voice of the Gods,Trudi Canavan,574,English,4.09,12696,273,Fantasy,0,1,0,Fantasy,High Fantasy,2007,HarperCollins Publishers Inc.
4443,The Silent Girl,Tess Gerritsen,315,English,4.12,40047,2040,Mystery,8,1,0,Thriller,Mystery,2011,Random House Publishing Group
4444,Darker After Midnight,Lara Adrian,384,English,4.37,18906,1108,Romance,3,1,0,Paranormal Romance,Fantasy,2012,Robinson Publishing
4445,Parce que je t'aime,Guillaume Musso,414,French,4.08,19494,2112,Romance,3,1,0,Cultural,France,2007,XO Editions
4446,The Lady's Guide to Petticoats and Piracy,Mackenzi Lee,450,English,4.07,30802,5362,Historical,6,1,0,Historical Fiction,Young Adult,2018,Katherine Tegen Books
4447,قالوا,أنيس منصور,118,Arabic,3.46,1334,160,Nonfiction,5,0,1,Philosophy,Literature,1995,المكتب المصري الحديث
4448,Stolen Lives: Twenty Years in a Desert Jail,Malika Oufkir,294,English,4.08,31497,3312,Nonfiction,5,0,1,Autobiography,Memoir,2002,Hyperion Books
4449,Mahabharata,C. Rajagopalachari,483,English,4.31,10275,539,Classics,4,1,0,Fantasy,Mythology,1951,Bharatiya Vidya Bhavan
4450,Ancient Blood: A Novel of the Hegemony,Brian McKinley,374,English,4.27,147,39,Fantasy,0,1,0,Paranormal,Fantasy,2013,CreateSpace
4451,Rush,Maya Banks,396,English,3.92,71803,4253,Romance,3,1,0,Adult Fiction,Erotica,2013,Berkley
4452,Beautiful Ruins,Jess Walter,337,English,3.67,167919,15940,Fiction,1,1,0,Historical,Historical Fiction,2012,Harper
4453,Tehanu,Ursula K. Le Guin,281,English,3.95,44507,2196,Fantasy,0,1,0,Fiction,Young Adult,2004,Pocket Books
4454,Player Piano,Kurt Vonnegut Jr.,341,English,3.88,49485,2190,Fiction,1,1,0,Science Fiction,Classics,2006,Dial Press
4455,Until November,Aurora Rose Reynolds,291,English,4.1,49106,3507,Romance,3,1,0,Contemporary,New Adult,2013,Vintage
4456,It's a Storm Without God... It's the Perfect Journey When You Know the Name of Jesus Is Guaranteed!!!: My Life Testimony: There's No Excuse to Not Be Who You Want to Be... God's So Great!!!,Larry     Taylor,72,English,4.37,412,17,Novels,18,1,0,Fiction,Drama,2018,Createspace Independent Publishing Platform
4457,"Vampire Knight, Vol. 1",Matsuri Hino,192,English,4.1,116978,1570,Sequential Art,10,1,0,Manga,Paranormal,2007,VIZ Media
4458,The Undomestic Goddess,Sophie Kinsella,404,English,3.85,274934,8754,Womens Fiction,-1,1,0,Chick Lit,Romance,2006,Dial Press Trade Paperback
4459,"The Absolute Sandman, Volume Three",Neil Gaiman,616,English,4.7,7211,168,Sequential Art,10,1,0,Comics,Sequential Art,2008,Vertigo
4460,Claudius the God and His Wife Messalina,Robert Graves,533,English,4.21,13344,622,Historical,6,1,0,Historical Fiction,Fiction,1989,Vintage
4461,Anybody Out There?,Marian Keyes,464,English,3.93,59526,1722,Womens Fiction,-1,1,0,Chick Lit,Fiction,2007,William Morrow Paperbacks
4462,Scary Stories to Tell in the Dark,Alvin Schwartz,111,English,4.04,61147,3199,Horror,9,1,0,Short Stories,Fiction,1989,"Scholastic, Inc."
4463,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",Tony Robbins,544,English,4.14,63859,1854,Self Help,-1,0,1,Nonfiction,Self Help,1992,Simon  Schuster
4464,Lost Illusions,Honoré de Balzac,656,English,4.17,9289,448,Classics,4,1,0,Fiction,Cultural,2006,Dodo Press
4465,The Return of Sherlock Holmes,Arthur Conan Doyle,455,English,4.28,58888,1736,Classics,4,1,0,Mystery,Fiction,1993,Oxford University Press
4466,Swallowing Darkness,Laurell K. Hamilton,365,English,4.15,28618,789,Fantasy,0,1,0,Fantasy,Urban Fantasy,2008,Ballantine Books
4467,The Sea,John Banville,195,English,3.52,30694,2716,Fiction,1,1,0,Cultural,Ireland,2006,Vintage
4468,Sideways Stories from Wayside School,Louis Sachar,144,English,4.13,95385,2863,Childrens,14,1,0,Fiction,Humor,2004,Bloomsbury Childrens Books
4469,As Sure as the Dawn,Francine Rivers,520,English,4.39,34588,1344,Christian Fiction,-1,1,0,Historical,Historical Fiction,1995,Tyndale House Publishers
4470,The Marriage Plot,Jeffrey Eugenides,406,English,3.45,114851,11618,Fiction,1,1,0,Contemporary,Romance,2011,"Farrar, Straus and Giroux"
4471,Public Information,Rolf Margenau,407,English,4.16,444,11,Adventure,-1,1,0,War,Drama,2016,Frogworks Publishing
4472,Nine Perfect Strangers,Liane Moriarty,453,English,3.53,328122,28965,Fiction,1,1,0,Contemporary,Audiobook,2018,Flatiron Books
4473,The Grace Year,Kim Liggett,416,English,4.15,54026,9670,Young Adult,2,1,0,Science Fiction,Dystopia,2019,Wednesday Books
4474,The Taste of Despair,Darin C.  Brown,374,English,4.25,743,33,Epic,-1,1,0,Fiction,Contemporary,2020,Doc Squared Publishing
4475,Hedda Gabler,Henrik Ibsen,112,English,3.8,33978,802,Plays,19,1,0,Classics,Drama,2006,Echo Library
4476,Poseidon’s Children,Michael  West,311,English,3.47,402,65,Fantasy,0,1,0,Horror,Fantasy,2012,Seventh Star Press
4477,The Unknown Soldier,Väinö Linna,338,English,3.99,6073,192,Classics,4,1,0,Fiction,European Literature,1975,W. Söderström
4478,Pirates!,Celia Rees,384,English,3.83,15678,805,Historical,6,1,0,Historical Fiction,Young Adult,2005,Bloomsbury USA Childrens
4479,The Burning Maze,Rick Riordan,448,English,4.33,55857,5312,Fantasy,0,1,0,Fantasy,Mythology,2018,Disney-Hyperion
4480,Moominland Midwinter,Tove Jansson,168,English,4.41,10871,658,Fantasy,0,1,0,Childrens,Fiction,1994,A & C Black
4481,The Rest of Us Just Live Here,Patrick Ness,348,English,3.7,58376,8973,Young Adult,2,1,0,Fantasy,Contemporary,2015,Walker Books
4482,The Fever Code,James Dashner,347,English,4.08,44802,3842,Young Adult,2,1,0,Science Fiction,Dystopia,2016,Delacorte Press
4483,Archangel,Sharon Shinn,400,English,4.04,10223,805,Fantasy,0,1,0,Romance,Science Fiction,1997,Berkley Publishing Group
4484,Message from Nam,Danielle Steel,417,English,4.08,10810,372,Romance,3,1,0,Fiction,Historical,1991,Dell
4485,Cross,James Patterson,393,English,4.01,63699,2053,Mystery,8,1,0,Fiction,Thriller,2006,Little Brown and Company
4486,Trigger Warning: Short Fictions and Disturbances,Neil Gaiman,310,English,3.9,58165,5934,Fantasy,0,1,0,Short Stories,Fiction,2015,William Morrow
4487,Stone of Farewell,Tad Williams,608,English,4.06,49243,789,Fantasy,0,1,0,Fiction,Fantasy,2005,Daw Books
4488,A Civil Campaign,Lois McMaster Bujold,534,English,4.37,19044,862,Science Fiction,7,1,0,Romance,Fiction,2000,Baen
4489,Enchanters' End Game,David Eddings,384,English,4.16,91979,1033,Fantasy,0,1,0,Fiction,Fantasy,1984,Ballantine Books (Mm)
4490,Antigone,Jean Anouilh,72,English,3.79,21771,594,Plays,19,1,0,Classics,Plays,1960,Methuen Publishing
4491,"It Ain't Me, Babe",Tillie Cole,466,English,4.14,37498,4142,Romance,3,1,0,Dark,Contemporary,2014,Tillie Cole LTD
4492,The Uncommon Reader,Alan Bennett,120,English,3.75,45060,6431,Fiction,1,0,1,Writing,Books About Books,2007,"Farrar, Straus and Giroux"
4493,Beauty from Pain,Georgia Cates,338,English,4.23,55088,3468,Romance,3,1,0,Adult Fiction,Erotica,2013,Georgia Cates
4494,Sword in the Storm,David Gemmell,439,English,4.28,10831,330,Fantasy,0,1,0,Fiction,Fantasy,2001,Del Rey
4495,The Heroes,Joe Abercrombie,581,English,4.31,48428,2568,Fantasy,0,1,0,Fiction,Fantasy,2011,Orbit
4496,The Waking,Lucian Bane,123,English,3.94,741,131,Fantasy,0,1,0,Paranormal,Romance,2014,Speak
4497,Looking for Alibrandi,Melina Marchetta,313,English,3.89,22037,1581,Young Adult,2,1,0,Contemporary,Fiction,2006,Knopf Books for Young Readers
4498,Pale Demon,Kim Harrison,439,English,4.4,47919,1864,Fantasy,0,1,0,Urban Fantasy,Fantasy,2011,Harper Voyager
4499,The Rithmatist,Brandon Sanderson,353,English,4.2,62173,6871,Fantasy,0,1,0,Young Adult,Science Fiction,2014,Tor UK
4500,Prey,Rachel Vincent,386,English,4.2,17382,661,Fantasy,0,1,0,Urban Fantasy,Fantasy,2009,MIRA
4501,Dragonsdawn,Anne McCaffrey,384,English,4.2,37884,664,Fantasy,0,1,0,Science Fiction,Fantasy,1988,Ultramarine Publishing Company
4502,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,A.J. Jacobs,388,English,3.74,69623,5375,Nonfiction,5,0,1,Religion,Humor,2007,Simon & Schuster
4503,Dark Inside,Jeyn Roberts,368,English,3.92,8854,1111,Young Adult,2,1,0,Science Fiction,Dystopia,2011,Macmillan Children's Books
4504,The Perfect Game,J. Sterling,379,English,3.94,56611,3173,Romance,3,1,0,New Adult,Sports,2012,Vintage
4505,The Secret Adversary,Agatha Christie,268,English,3.86,52888,3760,Mystery,8,1,0,Fiction,Classics,2008,Waking Lion Press
4506,Min kamp 1,Karl Ove Knausgård,435,Norwegian,4.08,36331,3763,Fiction,1,0,1,Contemporary,European Literature,2009,Forlaget okober
4507,بداية ونهاية,Naguib Mahfouz,412,Arabic,4.1,6773,590,Fiction,1,1,0,Novels,Literature,2006,دار الشروق
4508,The Disreputable History of Frankie Landau-Banks,E. Lockhart,345,English,3.8,51128,5455,Young Adult,2,1,0,Contemporary,Fiction,2008,"Little, Brown Books for Young Readers"
4509,Eagle Strike,Anthony Horowitz,322,English,4.12,48523,1370,Young Adult,2,1,0,Fiction,Adventure,2006,Speak
4510,The Bird and the Sword,Amy Harmon,328,English,4.21,34159,4259,Fantasy,0,1,0,Romance,Young Adult,2016,CreateSpace
4511,The Time in Between,María Dueñas,615,English,4.14,34443,3924,Historical,6,1,0,Historical Fiction,Fiction,2011,Atria Books
4512,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,400,English,3.98,174381,11038,Nonfiction,5,0,1,Religion,History,2004,Pan MacMillan
4513,Lilith,George MacDonald,264,English,3.89,5868,579,Fantasy,0,1,0,Fiction,Classics,2002,Borgo Press
4514,The History of Joseph Smith by His Mother,Lucy Mack Smith,328,English,4.12,6247,298,Religion,-1,0,1,Biography,Christianity,2000,Covenant Communications Inc.
4515,The Book of the New Sun,Gene Wolfe,950,English,4.19,3695,180,Fantasy,0,1,0,Science Fiction,Fiction,1998,SFBC
4516,Kiss of the Night,Sherrilyn Kenyon,368,English,4.2,44293,1309,Romance,3,1,0,Paranormal Romance,Fantasy,2013,St. Martin's Press
4517,Shit my History Teacher DID NOT tell me!,Karl Wiggins,227,English,4.06,239,12,Nonfiction,5,0,1,History,Humor,2014,Amazon Digital Services
4518,The Stupidest Angel: A Heartwarming Tale of Christmas Terror,Christopher Moore,306,English,3.81,43356,3297,Humor,-1,1,0,Fiction,Fantasy,2008,William Morrow
4519,A Curse Dark as Gold,Elizabeth C. Bunce,396,English,3.66,15748,1626,Fantasy,0,1,0,Young Adult,Fantasy,2008,Arthur A. Levine Books
4520,Murder at the Vicarage,Agatha Christie,288,English,4.06,165776,5250,Mystery,8,1,0,Fiction,Classics,2006,Black Dog & Leventhal Publishers
4521,Endless,Jessica Shirvington,446,English,4.52,10041,777,Paranormal,12,1,0,Angels,Young Adult,2012,Hachette
4522,Talon,Julie Kagawa,449,English,3.75,27003,3660,Fantasy,0,1,0,Young Adult,Fantasy,2014,Harlequin Teen
4523,The Nickel Boys,Colson Whitehead,213,English,4.25,189954,18694,Fiction,1,1,0,Historical,Historical Fiction,2019,Doubleday
4524,The Leopard,Jo Nesbø,634,English,4.07,58391,3244,Mystery,8,1,0,Crime,Mystery,2009,Vintage
4525,The Problem of Pain,C.S. Lewis,162,English,4.09,54282,2045,Christian,-1,0,1,Nonfiction,Religion,2012,Collins
4526,The Sinner,Tess Gerritsen,419,English,4.11,52552,1828,Mystery,8,1,0,Mystery,Crime,2005,Bantem Press
4527,Rumble Fish,S.E. Hinton,135,English,3.79,19975,1096,Young Adult,2,1,0,Fiction,Classics,1989,Laurel Leaf Library
4528,عائد إلى حيفا,غسان كنفاني,76,Arabic,4.34,18965,3464,Novels,18,1,0,Fiction,Politics,1985,دار العودة
4529,No One Belongs Here More Than You,Miranda July,205,English,3.81,35867,3872,Short Stories,-1,1,0,Fiction,Contemporary,2007,Scribner
4530,Heaven Has No Favorites,Erich Maria Remarque,253,English,4.26,10234,395,Classics,4,1,0,Fiction,European Literature,2014,Random House Trade
4531,Sister,Rosamund Lupton,358,English,3.78,52535,5247,Mystery,8,1,0,Fiction,Thriller,2010,Piatkus Books
4532,Palace of Treason,Jason  Matthews,480,English,4.2,20301,1400,Fiction,1,1,0,Thriller,Mystery,2015,Scribner
4533,The Touch: A Supernatural Story,Robert Flynn III,388,English,3.67,443,109,Fiction,1,1,0,Fantasy,Young Adult,2017,Portobello Books
4534,Niebla,Miguel de Unamuno,259,Spanish,4.06,14117,894,Classics,4,1,0,Fiction,European Literature,1990,Elliot's Books
4535,Magic's Price,Mercedes Lackey,351,English,4.27,20414,400,Fantasy,0,1,0,Fiction,LGBT,1990,DAW Books
4536,Starlight,Erin Hunter,321,English,4.3,22880,544,Fantasy,0,1,0,Animals,Fiction,2007,HarperCollins
4537,Kingdom Come,Mark Waid,231,English,4.26,56853,1616,Sequential Art,10,1,0,Comics,Sequential Art,1997,DC Comics
4538,فوضى الحواس,Ahlam Mosteghanemi,375,Arabic,3.79,19203,1380,Fiction,1,1,0,Novels,Romance,2010,دار الآداب
4539,Perfect,Ellen Hopkins,622,English,4.34,26328,1637,Young Adult,2,1,0,Poetry,Fiction,2011,Margaret K. McElderry Books
4540,Two for the Dough,Janet Evanovich,326,English,4.1,156377,4957,Mystery,8,1,0,Fiction,Humor,1996,Penguin Books
4541,Heartsick,Chelsea Cain,326,English,3.92,44351,3032,Mystery,8,1,0,Thriller,Fiction,2007,Minotaur Books
4542,The Seventh Scroll,Wilbur Smith,614,English,4.13,17893,648,Historical,6,1,0,Historical Fiction,Fiction,1996,St. Martin's Press
4543,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Eric    Weiner,335,English,3.83,35783,3716,Nonfiction,5,0,1,Travel,Autobiography,2008,Twelve
4544,A Book of Five Rings: The Classic Guide to Strategy,Miyamoto Musashi,192,English,4.01,41102,1880,Philosophy,16,0,1,Nonfiction,Classics,1988,Gramercy Books
4545,Convenience Store Woman,Sayaka Murata,163,English,3.73,121769,16335,Fiction,1,1,0,Contemporary,Cultural,2018,Portobello Books
4546,Four to Score,Janet Evanovich,313,English,4.16,135458,3055,Mystery,8,1,0,Fiction,Humor,1999,St. Martin's Press
4547,Dos velas para el diablo,Laura Gallego García,416,Spanish,4.05,6974,482,Fantasy,0,1,0,Young Adult,Fantasy,2008,SM
4548,Ethics,Baruch Spinoza,186,English,4.08,14651,528,Philosophy,16,0,1,Nonfiction,Classics,1996,Penguin Classics
4549,Incendiary,Amy A. Bartol,460,English,4.38,18634,899,Paranormal,12,1,0,Angels,Fantasy,2012,CreateSpace
4550,UnSouled,Neal Shusterman,404,English,4.23,28976,2639,Young Adult,2,1,0,Science Fiction,Dystopia,2013,Simon & Schuster UK
4551,Girl Made of Stars,Ashley Herring Blake,304,English,4.26,18380,4240,Contemporary,13,0,1,Young Adult,LGBT,2018,HMH Books for Young Readers
4552,Perfect,Sara Shepard,298,English,3.97,63557,2604,Young Adult,2,1,0,Mystery,Fiction,2007,HarperTeen
4553,Sexus,Henry Miller,506,English,3.97,9191,383,Fiction,1,1,0,Classics,Literature,1994,Grove Press
4554,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,Timothy Egan,353,English,4.02,51004,5234,History,17,0,1,Nonfiction,North American Hi...,2006,Mariner Books; Reprint edition
4555,Every Man Dies Alone,Hans Fallada,543,English,4.24,27245,3017,Fiction,1,1,0,Historical,Historical Fiction,2009,Melville House Publishing
4556,Flawed,Cecelia Ahern,324,English,4.11,28724,3813,Young Adult,2,1,0,Science Fiction,Dystopia,2016,Feiwel and Friends
4557,Full Moon Saturday Night,Mark Barkawitz,256,English,4.3,1009,10,Fiction,1,1,0,Epic,Drama,2019,Creative Editions
4558,Freedom™,Daniel Suarez,406,English,4.28,26678,1522,Science Fiction,7,1,0,Fiction,Thriller,2010,Dutton Books
4559,Spy Glass,Maria V. Snyder,535,English,4,16692,1137,Fantasy,0,1,0,Young Adult,Fantasy,2010,Mira Books
4560,American Born Chinese,Gene Luen Yang,240,English,3.88,83328,8593,Sequential Art,10,1,0,Graphic Novels,Young Adult,2006,First Second
4561,The Tied Man,Tabitha McGowan,395,English,4.05,4799,792,Dark,-1,1,0,Erotica,BDSM,2013,Hunton Agius Publishing
4562,Teardrop,Lauren Kate,441,English,3.58,26005,2579,Fantasy,0,1,0,Young Adult,Romance,2013,Delacorte Books for Young Readers
4563,Hamilton: The Revolution,Lin-Manuel Miranda,285,English,4.43,50464,5792,Nonfiction,5,0,1,History,Plays,2016,Grand Central Publishing
4564,Shibumi,Trevanian,480,English,4.21,15139,1020,Fiction,1,1,0,Thriller,Mystery,2005,Broadway Books
4565,172 Hours on the Moon,Johan Harstad,368,English,3.55,12208,2848,Horror,9,1,0,Young Adult,Science Fiction,2012,Atom
4566,Scent of Magic,Maria V. Snyder,414,English,4.12,23148,1498,Fantasy,0,1,0,Young Adult,Fantasy,2012,Harlequin MIRA
4567,"Love, Aubrey",Suzanne LaFleur,262,English,4.21,10480,1200,Realistic Fiction,-1,1,0,Childrens,Middle Grade,2009,Wendy Lamb Books
4568,Rebel Belle,Rachel Hawkins,345,English,3.8,45744,5515,Young Adult,2,1,0,Fantasy,Romance,2014,Putnam Juvenile
4569,Tales of Mystery and Imagination,Edgar Allan Poe,112,English,4.16,7588,378,Classics,4,1,0,Horror,Fiction,1996,Creative Editions
4570,The Black Book,Orhan Pamuk,466,English,3.92,10751,878,Fiction,1,0,1,Asian Literature,Turkish Literature,2006,Vintage
4571,Dead Babies,Martin Amis,206,English,3.33,6965,222,Fiction,1,1,0,Thriller,Mystery,1991,Vintage
4572,God-Shaped Hole,Tiffanie DeBartolo,336,English,4.04,8425,1354,Romance,3,1,0,Fiction,Contemporary,2002,Sourcebooks Landmark
4573,Wild Seed,Octavia E. Butler,306,English,4.19,27297,2218,Fantasy,0,1,0,Science Fiction,Fiction,2001,Warner Books
4574,The White Hotel,D.M. Thomas,240,English,3.84,4386,387,Fiction,1,1,0,Historical,Historical Fiction,1999,Phoenix Press
4575,Tao of Pooh and Te of Piglet Boxed Set,Benjamin Hoff,380,English,4.09,13653,554,Philosophy,16,0,1,Nonfiction,Spirituality,1994,Penguin Books
4576,Unbelievable,Sara Shepard,335,English,4.02,57453,2181,Young Adult,2,1,0,Mystery,Fiction,2008,Harper Teen
4577,Tom's Midnight Garden,Philippa Pearce,240,English,4.04,25738,1005,Fantasy,0,1,0,Childrens,Classics,1992,Greenwillow Books
4578,The Black Cauldron,Lloyd Alexander,182,English,4.08,66671,1746,Fantasy,0,1,0,Young Adult,Fiction,2006,Square Fish
4579,Swami and Friends,R.K. Narayan,190,English,4.22,12375,525,Fiction,1,1,0,Cultural,India,1994,University Of Chicago Press
4580,Princess of Glass,Jessica Day George,266,English,4.06,21291,1816,Fantasy,0,1,0,Young Adult,Fantasy,2010,Bloomsbury U.S.A. Children's Books
4581,Hunting Prince Dracula,Kerri Maniscalco,448,English,4.24,44320,6775,Historical,6,1,0,Historical Fiction,Mystery,2017,"Little, Brown & Company"
4582,Shadow of the Giant,Orson Scott Card,388,English,4,52145,1056,Science Fiction,7,1,0,Fiction,Science Fiction Fantasy,2005,St. Martin's Press
4583,Peony in Love,Lisa See,273,English,3.62,45755,4620,Historical,6,1,0,Historical Fiction,Fiction,2007,Random House
4584,The Left Hand of God,Paul  Hoffman,436,English,3.65,17207,1293,Fantasy,0,1,0,Young Adult,Fiction,2010,Michael Joseph
4585,Dictionary of the Khazars,Milorad Pavić,354,English,4.17,6067,460,Fiction,1,1,0,Fantasy,Historical,1989,Vintage
4586,City of the Beasts,Isabel Allende,408,English,3.73,33207,1825,Fantasy,0,1,0,Young Adult,Fiction,2004,Rayo
4587,The Hummingbird's Daughter,Luis Alberto Urrea,528,English,4.2,11764,1677,Historical,6,1,0,Historical Fiction,Fiction,2006,Back Bay Books
4588,Tom's Midnight Garden,Philippa Pearce,240,English,4.04,25731,1005,Fantasy,0,1,0,Childrens,Classics,1992,Greenwillow Books
4589,Darkness Becomes Her,Kelly Keaton,320,English,3.9,15579,1426,Young Adult,2,1,0,Fantasy,Fantasy,2011,Simon Pulse
4590,Valiant,Holly Black,314,English,3.86,37378,2070,Fantasy,0,1,0,Young Adult,Fantasy,2006,Simon Pulse
4591,Call It Sleep,Henry Roth,462,English,3.82,8052,459,Fiction,1,1,0,Classics,Historical,1994,"Farrar, Straus and Giroux"
4592,Wake,Amanda Hocking,309,English,3.69,23329,2464,Fantasy,0,1,0,Young Adult,Mythology,2012,St. Martin's Press
4593,The Unconsoled,Kazuo Ishiguro,535,English,3.57,12094,1628,Fiction,1,0,1,Contemporary,Literature,1995,Faber and Faber
4594,The Rise of Endymion,Dan Simmons,709,English,4.17,49966,1782,Science Fiction,7,1,0,Fiction,Fantasy,1998,Spectra
